symbol,fold,param_adx_rising_bars,param_adx_min,param_z_entry_min,param_z_entry_max,param_sl_mult,param_max_hold_bars,oos_n,oos_sharpe,oos_total_pnl,oos_mdd
HYPE/USDC:USDC,1,2,28.0,0.8,3.0,1.0,8,13,-18.365,-3.7603,1.51
HYPE/USDC:USDC,1,2,28.0,0.8,3.0,1.5,4,16,21.862,7.1791,1.01
HYPE/USDC:USDC,1,2,28.0,0.8,3.0,1.5,6,15,26.878,6.4999,0.63
HYPE/USDC:USDC,1,2,28.0,0.8,3.0,1.5,8,13,-17.626,-4.0428,1.59
HYPE/USDC:USDC,1,2,28.0,0.8,3.0,2.0,4,16,32.986,10.5419,0.58
HYPE/USDC:USDC,1,2,28.0,0.8,3.0,2.0,6,14,7.274,2.0027,1.19
HYPE/USDC:USDC,1,2,28.0,0.8,3.0,2.0,8,13,-5.824,-1.1562,1.11
HYPE/USDC:USDC,1,2,28.0,1.0,2.0,1.0,4,14,13.508,2.7646,0.72
HYPE/USDC:USDC,1,2,28.0,1.0,2.0,1.0,6,12,21.587,6.358,0.38
HYPE/USDC:USDC,1,2,28.0,1.0,2.0,1.0,8,11,10.009,4.5148,1.41
HYPE/USDC:USDC,1,2,28.0,1.0,2.0,1.5,4,14,33.032,6.5667,0.57
HYPE/USDC:USDC,1,2,28.0,1.0,2.0,1.5,6,13,21.35,6.6306,0.53
HYPE/USDC:USDC,1,2,28.0,1.0,2.0,1.5,8,11,14.687,6.8581,1.03
HYPE/USDC:USDC,1,2,28.0,1.0,2.0,2.0,4,14,53.434,8.6192,0.24
HYPE/USDC:USDC,1,2,28.0,1.0,2.0,2.0,6,13,18.573,5.9421,0.64
HYPE/USDC:USDC,1,2,28.0,1.0,2.0,2.0,8,11,11.838,5.3838,1.27
HYPE/USDC:USDC,1,2,28.0,1.0,2.5,1.0,4,15,47.821,13.8368,0.44
HYPE/USDC:USDC,1,2,28.0,1.0,2.5,1.0,6,13,38.185,7.8636,0.4
HYPE/USDC:USDC,1,2,28.0,1.0,2.5,1.0,8,12,-3.18,-0.815,1.35
HYPE/USDC:USDC,1,2,28.0,1.0,2.5,1.5,4,15,34.461,11.0721,1.0
HYPE/USDC:USDC,1,2,28.0,1.0,2.5,1.5,6,14,37.036,8.3022,0.44
HYPE/USDC:USDC,1,2,28.0,1.0,2.5,1.5,8,12,-2.367,-0.6456,1.36
HYPE/USDC:USDC,1,2,28.0,1.0,2.5,2.0,4,15,49.479,14.8867,0.58
HYPE/USDC:USDC,1,2,28.0,1.0,2.5,2.0,6,13,16.603,4.2569,0.93
HYPE/USDC:USDC,1,2,28.0,1.0,2.5,2.0,8,12,11.191,2.6928,0.8
HYPE/USDC:USDC,1,2,28.0,1.0,3.0,1.0,4,16,35.226,10.3957,0.45
HYPE/USDC:USDC,1,2,28.0,1.0,3.0,1.0,6,14,29.801,6.5131,0.51
HYPE/USDC:USDC,1,2,28.0,1.0,3.0,1.0,8,13,-18.365,-3.7603,1.51
HYPE/USDC:USDC,1,2,28.0,1.0,3.0,1.5,4,16,21.862,7.1791,1.01
HYPE/USDC:USDC,1,2,28.0,1.0,3.0,1.5,6,15,26.878,6.4999,0.63
HYPE/USDC:USDC,1,2,28.0,1.0,3.0,1.5,8,13,-17.626,-4.0428,1.59
HYPE/USDC:USDC,1,2,28.0,1.0,3.0,2.0,4,16,32.986,10.5419,0.58
HYPE/USDC:USDC,1,2,28.0,1.0,3.0,2.0,6,14,7.274,2.0027,1.19
HYPE/USDC:USDC,1,2,28.0,1.0,3.0,2.0,8,13,-5.824,-1.1562,1.11
HYPE/USDC:USDC,1,2,28.0,1.2,2.0,1.0,4,14,13.508,2.7646,0.72
HYPE/USDC:USDC,1,2,28.0,1.2,2.0,1.0,6,12,21.587,6.358,0.38
HYPE/USDC:USDC,1,2,28.0,1.2,2.0,1.0,8,11,10.009,4.5148,1.41
HYPE/USDC:USDC,1,2,28.0,1.2,2.0,1.5,4,14,33.032,6.5667,0.57
HYPE/USDC:USDC,1,2,28.0,1.2,2.0,1.5,6,13,21.35,6.6306,0.53
HYPE/USDC:USDC,1,2,28.0,1.2,2.0,1.5,8,11,14.687,6.8581,1.03
HYPE/USDC:USDC,1,2,28.0,1.2,2.0,2.0,4,14,53.434,8.6192,0.24
HYPE/USDC:USDC,1,2,28.0,1.2,2.0,2.0,6,13,18.573,5.9421,0.64
HYPE/USDC:USDC,1,2,28.0,1.2,2.0,2.0,8,11,11.838,5.3838,1.27
HYPE/USDC:USDC,1,2,28.0,1.2,2.5,1.0,4,15,47.821,13.8368,0.44
HYPE/USDC:USDC,1,2,28.0,1.2,2.5,1.0,6,13,38.185,7.8636,0.4
HYPE/USDC:USDC,1,2,28.0,1.2,2.5,1.0,8,12,-3.18,-0.815,1.35
HYPE/USDC:USDC,1,2,28.0,1.2,2.5,1.5,4,15,34.461,11.0721,1.0
HYPE/USDC:USDC,1,2,28.0,1.2,2.5,1.5,6,14,37.036,8.3022,0.44
HYPE/USDC:USDC,1,2,28.0,1.2,2.5,1.5,8,12,-2.367,-0.6456,1.36
HYPE/USDC:USDC,1,2,28.0,1.2,2.5,2.0,4,15,49.479,14.8867,0.58
HYPE/USDC:USDC,1,2,28.0,1.2,2.5,2.0,6,13,16.603,4.2569,0.93
HYPE/USDC:USDC,1,2,28.0,1.2,2.5,2.0,8,12,11.191,2.6928,0.8
HYPE/USDC:USDC,1,2,28.0,1.2,3.0,1.0,4,16,35.226,10.3957,0.45
HYPE/USDC:USDC,1,2,28.0,1.2,3.0,1.0,6,14,29.801,6.5131,0.51
HYPE/USDC:USDC,1,2,28.0,1.2,3.0,1.0,8,13,-18.365,-3.7603,1.51
HYPE/USDC:USDC,1,2,28.0,1.2,3.0,1.5,4,16,21.862,7.1791,1.01
HYPE/USDC:USDC,1,2,28.0,1.2,3.0,1.5,6,15,26.878,6.4999,0.63
HYPE/USDC:USDC,1,2,28.0,1.2,3.0,1.5,8,13,-17.626,-4.0428,1.59
HYPE/USDC:USDC,1,2,28.0,1.2,3.0,2.0,4,16,32.986,10.5419,0.58
HYPE/USDC:USDC,1,2,28.0,1.2,3.0,2.0,6,14,7.274,2.0027,1.19
HYPE/USDC:USDC,1,2,28.0,1.2,3.0,2.0,8,13,-5.824,-1.1562,1.11
HYPE/USDC:USDC,1,2,28.0,1.5,2.0,1.0,4,12,29.327,5.4039,0.44
HYPE/USDC:USDC,1,2,28.0,1.5,2.0,1.0,6,11,29.812,7.9888,0.27
HYPE/USDC:USDC,1,2,28.0,1.5,2.0,1.0,8,10,14.143,5.9923,1.17
HYPE/USDC:USDC,1,2,28.0,1.5,2.0,1.5,4,12,40.671,7.5827,0.57
HYPE/USDC:USDC,1,2,28.0,1.5,2.0,1.5,6,11,32.434,8.6078,0.34
HYPE/USDC:USDC,1,2,28.0,1.5,2.0,1.5,8,10,18.369,8.0741,0.83
HYPE/USDC:USDC,1,2,28.0,1.5,2.0,2.0,4,12,64.663,9.6351,0.24
HYPE/USDC:USDC,1,2,28.0,1.5,2.0,2.0,6,11,28.745,7.9193,0.45
HYPE/USDC:USDC,1,2,28.0,1.5,2.0,2.0,8,10,15.402,6.5998,1.07
HYPE/USDC:USDC,1,2,28.0,1.5,2.5,1.0,4,13,68.113,16.7622,0.29
HYPE/USDC:USDC,1,2,28.0,1.5,2.5,1.0,6,12,82.238,12.1392,0.29
HYPE/USDC:USDC,1,2,28.0,1.5,2.5,1.0,8,11,11.497,2.7677,0.79
HYPE/USDC:USDC,1,2,28.0,1.5,2.5,1.5,4,13,41.698,12.3742,1.0
HYPE/USDC:USDC,1,2,28.0,1.5,2.5,1.5,6,12,60.617,10.5365,0.44
HYPE/USDC:USDC,1,2,28.0,1.5,2.5,1.5,8,11,10.329,2.6755,1.14
HYPE/USDC:USDC,1,2,28.0,1.5,2.5,2.0,4,13,59.348,16.1888,0.58
HYPE/USDC:USDC,1,2,28.0,1.5,2.5,2.0,6,11,30.196,6.4912,0.93
HYPE/USDC:USDC,1,2,28.0,1.5,2.5,2.0,8,11,27.065,6.0139,0.59
HYPE/USDC:USDC,1,2,28.0,1.5,3.0,1.0,4,14,51.096,13.3212,0.29
HYPE/USDC:USDC,1,2,28.0,1.5,3.0,1.0,6,13,64.563,10.7888,0.4
HYPE/USDC:USDC,1,2,28.0,1.5,3.0,1.0,8,12,-0.904,-0.1777,0.94
HYPE/USDC:USDC,1,2,28.0,1.5,3.0,1.5,4,14,27.439,8.4812,1.01
HYPE/USDC:USDC,1,2,28.0,1.5,3.0,1.5,6,13,44.428,8.7342,0.62
HYPE/USDC:USDC,1,2,28.0,1.5,3.0,1.5,8,12,-3.232,-0.7217,1.37
HYPE/USDC:USDC,1,2,28.0,1.5,3.0,2.0,4,14,39.766,11.844,0.58
HYPE/USDC:USDC,1,2,28.0,1.5,3.0,2.0,6,12,17.842,4.2371,1.19
HYPE/USDC:USDC,1,2,28.0,1.5,3.0,2.0,8,12,11.47,2.1649,0.89
HYPE/USDC:USDC,1,3,22.0,0.8,2.0,1.0,4,31,19.651,9.1519,0.63
HYPE/USDC:USDC,1,3,22.0,0.8,2.0,1.0,6,28,33.23,20.4876,0.49
HYPE/USDC:USDC,1,3,22.0,0.8,2.0,1.0,8,27,28.05,22.8727,0.56
HYPE/USDC:USDC,1,3,22.0,0.8,2.0,1.5,4,30,33.284,15.1182,0.75
HYPE/USDC:USDC,1,3,22.0,0.8,2.0,1.5,6,28,36.917,22.2664,0.37
HYPE/USDC:USDC,1,3,22.0,0.8,2.0,1.5,8,26,34.576,28.0851,0.57
HYPE/USDC:USDC,1,3,22.0,0.8,2.0,2.0,4,31,42.687,17.7609,0.48
HYPE/USDC:USDC,1,3,22.0,0.8,2.0,2.0,6,28,39.921,23.8945,0.42
HYPE/USDC:USDC,1,3,22.0,0.8,2.0,2.0,8,26,38.463,29.9493,0.58
HYPE/USDC:USDC,1,3,22.0,0.8,2.5,1.0,4,37,20.516,12.5718,0.88
HYPE/USDC:USDC,1,3,22.0,0.8,2.5,1.0,6,33,21.634,14.8557,0.74
HYPE/USDC:USDC,1,3,22.0,0.8,2.5,1.0,8,33,18.552,13.2958,0.9
HYPE/USDC:USDC,1,3,22.0,0.8,2.5,1.5,4,35,27.313,15.7003,0.49
HYPE/USDC:USDC,1,3,22.0,0.8,2.5,1.5,6,31,29.063,18.9029,0.93
HYPE/USDC:USDC,1,3,22.0,0.8,2.5,1.5,8,30,22.897,16.3493,1.3
HYPE/USDC:USDC,1,3,22.0,0.8,2.5,2.0,4,36,29.226,17.2502,0.63
HYPE/USDC:USDC,1,3,22.0,0.8,2.5,2.0,6,30,44.485,25.4931,0.49
HYPE/USDC:USDC,1,3,22.0,0.8,2.5,2.0,8,30,44.942,27.6034,0.87
HYPE/USDC:USDC,1,3,22.0,0.8,3.0,1.0,4,39,21.565,13.1306,0.61
HYPE/USDC:USDC,1,3,22.0,0.8,3.0,1.0,6,33,13.61,9.0591,1.06
HYPE/USDC:USDC,1,3,22.0,0.8,3.0,1.0,8,33,18.154,13.1496,1.06
HYPE/USDC:USDC,1,3,22.0,0.8,3.0,1.5,4,37,30.916,17.8582,0.44
HYPE/USDC:USDC,1,3,22.0,0.8,3.0,1.5,6,31,24.82,14.8651,0.94
HYPE/USDC:USDC,1,3,22.0,0.8,3.0,1.5,8,30,39.133,25.6121,1.28
HYPE/USDC:USDC,1,3,22.0,0.8,3.0,2.0,4,38,23.292,13.9014,0.64
HYPE/USDC:USDC,1,3,22.0,0.8,3.0,2.0,6,31,37.975,21.3518,0.45
HYPE/USDC:USDC,1,3,22.0,0.8,3.0,2.0,8,30,47.149,28.36,0.87
HYPE/USDC:USDC,1,3,22.0,1.0,2.0,1.0,4,30,19.324,8.8531,0.63
HYPE/USDC:USDC,1,3,22.0,1.0,2.0,1.0,6,27,32.906,19.9201,0.49
HYPE/USDC:USDC,1,3,22.0,1.0,2.0,1.0,8,26,25.942,20.6654,0.56
HYPE/USDC:USDC,1,3,22.0,1.0,2.0,1.5,4,29,33.196,14.8194,0.76
HYPE/USDC:USDC,1,3,22.0,1.0,2.0,1.5,6,27,36.644,21.6988,0.37
HYPE/USDC:USDC,1,3,22.0,1.0,2.0,1.5,8,25,32.586,25.8778,0.57
HYPE/USDC:USDC,1,3,22.0,1.0,2.0,2.0,4,30,42.697,17.4621,0.48
HYPE/USDC:USDC,1,3,22.0,1.0,2.0,2.0,6,27,39.703,23.3269,0.42
HYPE/USDC:USDC,1,3,22.0,1.0,2.0,2.0,8,25,36.437,27.742,0.58
HYPE/USDC:USDC,1,3,22.0,1.0,2.5,1.0,4,36,20.305,12.273,0.88
HYPE/USDC:USDC,1,3,22.0,1.0,2.5,1.0,6,32,21.131,14.2881,0.74
HYPE/USDC:USDC,1,3,22.0,1.0,2.5,1.0,8,32,15.909,11.0884,0.91
HYPE/USDC:USDC,1,3,22.0,1.0,2.5,1.5,4,34,27.189,15.4015,0.49
HYPE/USDC:USDC,1,3,22.0,1.0,2.5,1.5,6,30,28.656,18.3354,0.93
HYPE/USDC:USDC,1,3,22.0,1.0,2.5,1.5,8,29,20.34,14.142,1.31
HYPE/USDC:USDC,1,3,22.0,1.0,2.5,2.0,4,35,29.133,16.9514,0.63
HYPE/USDC:USDC,1,3,22.0,1.0,2.5,2.0,6,29,44.257,24.9255,0.49
HYPE/USDC:USDC,1,3,22.0,1.0,2.5,2.0,8,29,42.386,25.396,0.88
HYPE/USDC:USDC,1,3,22.0,1.0,3.0,1.0,4,38,21.35,12.8318,0.61
HYPE/USDC:USDC,1,3,22.0,1.0,3.0,1.0,6,32,12.96,8.4916,1.06
HYPE/USDC:USDC,1,3,22.0,1.0,3.0,1.0,8,32,15.53,10.9422,1.06
HYPE/USDC:USDC,1,3,22.0,1.0,3.0,1.5,4,36,30.825,17.5594,0.44
HYPE/USDC:USDC,1,3,22.0,1.0,3.0,1.5,6,30,24.268,14.2975,0.94
HYPE/USDC:USDC,1,3,22.0,1.0,3.0,1.5,8,29,36.65,23.4047,1.29
HYPE/USDC:USDC,1,3,22.0,1.0,3.0,2.0,4,37,23.098,13.6026,0.64
HYPE/USDC:USDC,1,3,22.0,1.0,3.0,2.0,6,30,37.579,20.7843,0.45
HYPE/USDC:USDC,1,3,22.0,1.0,3.0,2.0,8,29,44.572,26.1526,0.87
HYPE/USDC:USDC,1,3,22.0,1.2,2.0,1.0,4,29,17.446,7.8227,0.78
HYPE/USDC:USDC,1,3,22.0,1.2,2.0,1.0,6,26,30.972,18.3421,0.49
HYPE/USDC:USDC,1,3,22.0,1.2,2.0,1.0,8,25,24.738,19.3089,0.75
HYPE/USDC:USDC,1,3,22.0,1.2,2.0,1.5,4,28,31.508,13.789,0.82
HYPE/USDC:USDC,1,3,22.0,1.2,2.0,1.5,6,26,34.722,20.1209,0.37
HYPE/USDC:USDC,1,3,22.0,1.2,2.0,1.5,8,24,31.522,24.5213,0.6
HYPE/USDC:USDC,1,3,22.0,1.2,2.0,2.0,4,29,40.951,16.4317,0.54
HYPE/USDC:USDC,1,3,22.0,1.2,2.0,2.0,6,26,37.812,21.749,0.42
HYPE/USDC:USDC,1,3,22.0,1.2,2.0,2.0,8,24,35.376,26.3855,0.66
HYPE/USDC:USDC,1,3,22.0,1.2,2.5,1.0,4,35,18.916,11.2425,0.88
HYPE/USDC:USDC,1,3,22.0,1.2,2.5,1.0,6,32,21.131,14.2881,0.74
HYPE/USDC:USDC,1,3,22.0,1.2,2.5,1.0,8,31,14.243,9.732,1.04
HYPE/USDC:USDC,1,3,22.0,1.2,2.5,1.5,4,33,25.805,14.371,0.49
HYPE/USDC:USDC,1,3,22.0,1.2,2.5,1.5,6,30,28.656,18.3354,0.93
HYPE/USDC:USDC,1,3,22.0,1.2,2.5,1.5,8,28,18.765,12.7855,1.31
HYPE/USDC:USDC,1,3,22.0,1.2,2.5,2.0,4,34,27.812,15.9209,0.63
HYPE/USDC:USDC,1,3,22.0,1.2,2.5,2.0,6,29,44.257,24.9255,0.49
HYPE/USDC:USDC,1,3,22.0,1.2,2.5,2.0,8,28,40.878,24.0396,0.88
HYPE/USDC:USDC,1,3,22.0,1.2,3.0,1.0,4,37,19.958,11.8013,0.61
HYPE/USDC:USDC,1,3,22.0,1.2,3.0,1.0,6,32,12.96,8.4916,1.06
HYPE/USDC:USDC,1,3,22.0,1.2,3.0,1.0,8,31,13.877,9.5858,1.06
HYPE/USDC:USDC,1,3,22.0,1.2,3.0,1.5,4,35,29.484,16.5289,0.44
HYPE/USDC:USDC,1,3,22.0,1.2,3.0,1.5,6,30,24.268,14.2975,0.94
HYPE/USDC:USDC,1,3,22.0,1.2,3.0,1.5,8,28,35.182,22.0483,1.29
HYPE/USDC:USDC,1,3,22.0,1.2,3.0,2.0,4,36,21.702,12.5721,0.64
HYPE/USDC:USDC,1,3,22.0,1.2,3.0,2.0,6,30,37.579,20.7843,0.45
HYPE/USDC:USDC,1,3,22.0,1.2,3.0,2.0,8,28,43.053,24.7962,0.87
HYPE/USDC:USDC,1,3,22.0,1.5,2.0,1.0,4,21,20.152,6.8733,0.7
HYPE/USDC:USDC,1,3,22.0,1.5,2.0,1.0,6,20,39.311,17.639,0.41
HYPE/USDC:USDC,1,3,22.0,1.5,2.0,1.0,8,19,34.077,21.6592,0.48
HYPE/USDC:USDC,1,3,22.0,1.5,2.0,1.5,4,21,25.938,9.3718,0.84
HYPE/USDC:USDC,1,3,22.0,1.5,2.0,1.5,6,20,39.729,17.9236,0.62
HYPE/USDC:USDC,1,3,22.0,1.5,2.0,1.5,8,19,26.561,17.7454,0.88
HYPE/USDC:USDC,1,3,22.0,1.5,2.0,2.0,4,21,37.904,12.1457,0.57
HYPE/USDC:USDC,1,3,22.0,1.5,2.0,2.0,6,20,43.858,19.5517,0.42
HYPE/USDC:USDC,1,3,22.0,1.5,2.0,2.0,8,19,32.983,21.2905,0.64
HYPE/USDC:USDC,1,3,22.0,1.5,2.5,1.0,4,29,21.346,10.7727,0.65
HYPE/USDC:USDC,1,3,22.0,1.5,2.5,1.0,6,27,28.587,15.8249,0.9
HYPE/USDC:USDC,1,3,22.0,1.5,2.5,1.0,8,27,23.127,13.6902,1.13
HYPE/USDC:USDC,1,3,22.0,1.5,2.5,1.5,4,27,21.28,10.4082,0.59
HYPE/USDC:USDC,1,3,22.0,1.5,2.5,1.5,6,25,25.393,14.0103,1.28
HYPE/USDC:USDC,1,3,22.0,1.5,2.5,1.5,8,24,9.564,5.7491,1.67
HYPE/USDC:USDC,1,3,22.0,1.5,2.5,2.0,4,28,34.312,15.852,0.45
HYPE/USDC:USDC,1,3,22.0,1.5,2.5,2.0,6,24,43.116,20.6004,0.89
HYPE/USDC:USDC,1,3,22.0,1.5,2.5,2.0,8,24,34.872,18.5625,1.28
HYPE/USDC:USDC,1,3,22.0,1.5,3.0,1.0,4,31,22.308,11.2268,0.41
HYPE/USDC:USDC,1,3,22.0,1.5,3.0,1.0,6,27,18.709,10.0283,0.9
HYPE/USDC:USDC,1,3,22.0,1.5,3.0,1.0,8,27,22.589,13.5439,1.13
HYPE/USDC:USDC,1,3,22.0,1.5,3.0,1.5,4,30,23.686,12.0228,0.59
HYPE/USDC:USDC,1,3,22.0,1.5,3.0,1.5,6,25,19.904,9.9724,1.28
HYPE/USDC:USDC,1,3,22.0,1.5,3.0,1.5,8,24,29.326,16.6929,1.64
HYPE/USDC:USDC,1,3,22.0,1.5,3.0,2.0,4,30,25.94,12.2939,0.46
HYPE/USDC:USDC,1,3,22.0,1.5,3.0,2.0,6,25,35.19,16.4592,0.8
HYPE/USDC:USDC,1,3,22.0,1.5,3.0,2.0,8,24,37.07,19.3191,1.27
HYPE/USDC:USDC,1,3,25.0,0.8,2.0,1.0,4,21,27.384,9.2719,0.71
HYPE/USDC:USDC,1,3,25.0,0.8,2.0,1.0,6,19,39.533,17.5166,0.49
HYPE/USDC:USDC,1,3,25.0,0.8,2.0,1.0,8,18,30.355,18.6376,0.56
HYPE/USDC:USDC,1,3,25.0,0.8,2.0,1.5,4,21,35.373,12.0771,1.0
HYPE/USDC:USDC,1,3,25.0,0.8,2.0,1.5,6,20,41.1,18.5757,0.37
HYPE/USDC:USDC,1,3,25.0,0.8,2.0,1.5,8,18,32.645,20.5951,0.57
HYPE/USDC:USDC,1,3,25.0,0.8,2.0,2.0,4,21,47.966,14.5086,0.61
HYPE/USDC:USDC,1,3,25.0,0.8,2.0,2.0,6,20,44.06,19.4915,0.37
HYPE/USDC:USDC,1,3,25.0,0.8,2.0,2.0,8,18,37.745,22.6064,0.59
HYPE/USDC:USDC,1,3,25.0,0.8,2.5,1.0,4,24,48.001,20.1849,0.36
HYPE/USDC:USDC,1,3,25.0,0.8,2.5,1.0,6,22,56.29,25.5801,0.66
HYPE/USDC:USDC,1,3,25.0,0.8,2.5,1.0,8,22,32.408,15.856,0.9
HYPE/USDC:USDC,1,3,25.0,0.8,2.5,1.5,4,24,45.233,19.4948,0.56
HYPE/USDC:USDC,1,3,25.0,0.8,2.5,1.5,6,22,48.549,22.9477,0.93
HYPE/USDC:USDC,1,3,25.0,0.8,2.5,1.5,8,21,34.458,17.1524,1.3
HYPE/USDC:USDC,1,3,25.0,0.8,2.5,2.0,4,24,40.226,17.8161,0.63
HYPE/USDC:USDC,1,3,25.0,0.8,2.5,2.0,6,22,67.18,27.3407,0.43
HYPE/USDC:USDC,1,3,25.0,0.8,2.5,2.0,8,21,51.415,22.4963,0.82
HYPE/USDC:USDC,1,3,25.0,0.8,3.0,1.0,4,26,37.888,15.9688,0.36
HYPE/USDC:USDC,1,3,25.0,0.8,3.0,1.0,6,22,48.024,20.4187,0.66
HYPE/USDC:USDC,1,3,25.0,0.8,3.0,1.0,8,22,35.643,17.2388,0.9
HYPE/USDC:USDC,1,3,25.0,0.8,3.0,1.5,4,26,35.391,15.2787,0.56
HYPE/USDC:USDC,1,3,25.0,0.8,3.0,1.5,6,22,40.321,17.7863,0.93
HYPE/USDC:USDC,1,3,25.0,0.8,3.0,1.5,8,21,37.684,18.5351,1.3
HYPE/USDC:USDC,1,3,25.0,0.8,3.0,2.0,4,26,30.763,13.6,0.64
HYPE/USDC:USDC,1,3,25.0,0.8,3.0,2.0,6,22,58.863,22.1793,0.43
HYPE/USDC:USDC,1,3,25.0,0.8,3.0,2.0,8,21,55.684,23.8791,0.82
HYPE/USDC:USDC,1,3,25.0,1.0,2.0,1.0,4,21,27.384,9.2719,0.71
HYPE/USDC:USDC,1,3,25.0,1.0,2.0,1.0,6,19,39.533,17.5166,0.49
HYPE/USDC:USDC,1,3,25.0,1.0,2.0,1.0,8,18,30.355,18.6376,0.56
HYPE/USDC:USDC,1,3,25.0,1.0,2.0,1.5,4,21,35.373,12.0771,1.0
HYPE/USDC:USDC,1,3,25.0,1.0,2.0,1.5,6,20,41.1,18.5757,0.37
HYPE/USDC:USDC,1,3,25.0,1.0,2.0,1.5,8,18,32.645,20.5951,0.57
HYPE/USDC:USDC,1,3,25.0,1.0,2.0,2.0,4,21,47.966,14.5086,0.61
HYPE/USDC:USDC,1,3,25.0,1.0,2.0,2.0,6,20,44.06,19.4915,0.37
HYPE/USDC:USDC,1,3,25.0,1.0,2.0,2.0,8,18,37.745,22.6064,0.59
HYPE/USDC:USDC,1,3,25.0,1.0,2.5,1.0,4,24,48.001,20.1849,0.36
HYPE/USDC:USDC,1,3,25.0,1.0,2.5,1.0,6,22,56.29,25.5801,0.66
HYPE/USDC:USDC,1,3,25.0,1.0,2.5,1.0,8,22,32.408,15.856,0.9
HYPE/USDC:USDC,1,3,25.0,1.0,2.5,1.5,4,24,45.233,19.4948,0.56
HYPE/USDC:USDC,1,3,25.0,1.0,2.5,1.5,6,22,48.549,22.9477,0.93
HYPE/USDC:USDC,1,3,25.0,1.0,2.5,1.5,8,21,34.458,17.1524,1.3
HYPE/USDC:USDC,1,3,25.0,1.0,2.5,2.0,4,24,40.226,17.8161,0.63
HYPE/USDC:USDC,1,3,25.0,1.0,2.5,2.0,6,22,67.18,27.3407,0.43
HYPE/USDC:USDC,1,3,25.0,1.0,2.5,2.0,8,21,51.415,22.4963,0.82
HYPE/USDC:USDC,1,3,25.0,1.0,3.0,1.0,4,26,37.888,15.9688,0.36
HYPE/USDC:USDC,1,3,25.0,1.0,3.0,1.0,6,22,48.024,20.4187,0.66
HYPE/USDC:USDC,1,3,25.0,1.0,3.0,1.0,8,22,35.643,17.2388,0.9
HYPE/USDC:USDC,1,3,25.0,1.0,3.0,1.5,4,26,35.391,15.2787,0.56
HYPE/USDC:USDC,1,3,25.0,1.0,3.0,1.5,6,22,40.321,17.7863,0.93
HYPE/USDC:USDC,1,3,25.0,1.0,3.0,1.5,8,21,37.684,18.5351,1.3
HYPE/USDC:USDC,1,3,25.0,1.0,3.0,2.0,4,26,30.763,13.6,0.64
HYPE/USDC:USDC,1,3,25.0,1.0,3.0,2.0,6,22,58.863,22.1793,0.43
HYPE/USDC:USDC,1,3,25.0,1.0,3.0,2.0,8,21,55.684,23.8791,0.82
HYPE/USDC:USDC,1,3,25.0,1.2,2.0,1.0,4,21,31.413,10.3571,0.63
HYPE/USDC:USDC,1,3,25.0,1.2,2.0,1.0,6,18,43.262,18.1215,0.49
HYPE/USDC:USDC,1,3,25.0,1.2,2.0,1.0,8,17,30.916,18.2657,0.56
HYPE/USDC:USDC,1,3,25.0,1.2,2.0,1.5,4,21,42.781,13.7715,0.83
HYPE/USDC:USDC,1,3,25.0,1.2,2.0,1.5,6,19,47.149,19.7897,0.37
HYPE/USDC:USDC,1,3,25.0,1.2,2.0,1.5,8,17,34.617,20.8323,0.57
HYPE/USDC:USDC,1,3,25.0,1.2,2.0,2.0,4,21,52.737,15.4362,0.56
HYPE/USDC:USDC,1,3,25.0,1.2,2.0,2.0,6,19,45.708,19.402,0.37
HYPE/USDC:USDC,1,3,25.0,1.2,2.0,2.0,8,17,34.961,20.4469,0.59
HYPE/USDC:USDC,1,3,25.0,1.2,2.5,1.0,4,24,56.362,22.9436,0.36
HYPE/USDC:USDC,1,3,25.0,1.2,2.5,1.0,6,21,62.82,26.8761,0.66
HYPE/USDC:USDC,1,3,25.0,1.2,2.5,1.0,8,21,36.274,16.9687,0.9
HYPE/USDC:USDC,1,3,25.0,1.2,2.5,1.5,4,24,55.971,22.8627,0.44
HYPE/USDC:USDC,1,3,25.0,1.2,2.5,1.5,6,21,56.606,24.8529,0.92
HYPE/USDC:USDC,1,3,25.0,1.2,2.5,1.5,8,20,40.325,18.8742,1.3
HYPE/USDC:USDC,1,3,25.0,1.2,2.5,2.0,4,24,47.058,20.4172,0.58
HYPE/USDC:USDC,1,3,25.0,1.2,2.5,2.0,6,21,72.052,27.9423,0.43
HYPE/USDC:USDC,1,3,25.0,1.2,2.5,2.0,8,20,51.202,21.8214,0.83
HYPE/USDC:USDC,1,3,25.0,1.2,3.0,1.0,4,26,45.504,18.7275,0.36
HYPE/USDC:USDC,1,3,25.0,1.2,3.0,1.0,6,21,54.079,21.7147,0.66
HYPE/USDC:USDC,1,3,25.0,1.2,3.0,1.0,8,21,39.76,18.3515,0.9
HYPE/USDC:USDC,1,3,25.0,1.2,3.0,1.5,4,26,45.158,18.6466,0.44
HYPE/USDC:USDC,1,3,25.0,1.2,3.0,1.5,6,21,47.96,19.6915,0.93
HYPE/USDC:USDC,1,3,25.0,1.2,3.0,1.5,8,20,43.925,20.257,1.3
HYPE/USDC:USDC,1,3,25.0,1.2,3.0,2.0,4,26,37.136,16.2012,0.58
HYPE/USDC:USDC,1,3,25.0,1.2,3.0,2.0,6,21,63.221,22.7809,0.43
HYPE/USDC:USDC,1,3,25.0,1.2,3.0,2.0,8,20,55.579,23.2042,0.83
HYPE/USDC:USDC,1,3,25.0,1.5,2.0,1.0,4,15,34.701,7.7977,0.58
